Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,13,0.01,0.61,0.47644164498865055
100% Corpus,13,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,13,0.01,symmetric,0.459776139437848
100% Corpus,13,0.31,0.01,0.47064935287880755
100% Corpus,13,0.31,0.31,0.4676736438965373
100% Corpus,13,0.31,0.61,0.48415235422174013
100% Corpus,13,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,13,0.31,symmetric,0.46749599735652775
100% Corpus,13,0.61,0.01,0.4683529934953885
100% Corpus,13,0.61,0.31,0.4692936554201215
100% Corpus,13,0.61,0.61,0.48291873785332634
100% Corpus,13,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,13,0.61,symmetric,0.4632982602675165
100% Corpus,13,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,13,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,13,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,13,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,13,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,13,symmetric,0.01,0.4653811894615941
100% Corpus,13,symmetric,0.31,0.4714913652690177
100% Corpus,13,symmetric,0.61,0.4802390647822051
100% Corpus,13,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,13,symmetric,symmetric,0.46248606629056344
100% Corpus,13,asymmetric,0.01,0.5004323137574835
100% Corpus,13,asymmetric,0.31,0.47498977595768876
100% Corpus,13,asymmetric,0.61,0.49183382770341816
100% Corpus,13,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,13,asymmetric,symmetric,0.47414701580906427
100% Corpus,14,0.01,0.01,0.46322922890137946
100% Corpus,14,0.01,0.31,0.46940695942793803
100% Corpus,14,0.01,0.61,0.47644164498865055
100% Corpus,14,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,14,0.01,symmetric,0.459776139437848
100% Corpus,14,0.31,0.01,0.47064935287880755
100% Corpus,14,0.31,0.31,0.4676736438965373
100% Corpus,14,0.31,0.61,0.48415235422174013
100% Corpus,14,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,14,0.31,symmetric,0.46749599735652775
100% Corpus,14,0.61,0.01,0.4683529934953885
100% Corpus,14,0.61,0.31,0.4692936554201215
100% Corpus,14,0.61,0.61,0.48291873785332634
100% Corpus,14,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,14,0.61,symmetric,0.4632982602675165
100% Corpus,14,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,14,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,14,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,14,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,14,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,14,symmetric,0.01,0.4653811894615941
100% Corpus,14,symmetric,0.31,0.4714913652690177
100% Corpus,14,symmetric,0.61,0.4802390647822051
100% Corpus,14,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,14,symmetric,symmetric,0.46248606629056344
100% Corpus,14,asymmetric,0.01,0.5004323137574835
100% Corpus,14,asymmetric,0.31,0.47498977595768876
100% Corpus,14,asymmetric,0.61,0.49183382770341816
100% Corpus,14,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,14,asymmetric,symmetric,0.47414701580906427
100% Corpus,15,0.01,0.01,0.46322922890137946
100% Corpus,15,0.01,0.31,0.46940695942793803
100% Corpus,15,0.01,0.61,0.47644164498865055
100% Corpus,15,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,15,0.01,symmetric,0.459776139437848
100% Corpus,15,0.31,0.01,0.47064935287880755
100% Corpus,15,0.31,0.31,0.4676736438965373
100% Corpus,15,0.31,0.61,0.48415235422174013
100% Corpus,15,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,15,0.31,symmetric,0.46749599735652775
100% Corpus,15,0.61,0.01,0.4683529934953885
100% Corpus,15,0.61,0.31,0.4692936554201215
100% Corpus,15,0.61,0.61,0.48291873785332634
100% Corpus,15,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,15,0.61,symmetric,0.4632982602675165
100% Corpus,15,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,15,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,15,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,15,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,15,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,15,symmetric,0.01,0.4653811894615941
100% Corpus,15,symmetric,0.31,0.4714913652690177
100% Corpus,15,symmetric,0.61,0.4802390647822051
100% Corpus,15,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,15,symmetric,symmetric,0.46248606629056344
100% Corpus,15,asymmetric,0.01,0.5004323137574835
100% Corpus,15,asymmetric,0.31,0.47498977595768876
100% Corpus,15,asymmetric,0.61,0.49183382770341816
100% Corpus,15,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,15,asymmetric,symmetric,0.47414701580906427
100% Corpus,16,0.01,0.01,0.46322922890137946
100% Corpus,16,0.01,0.31,0.46940695942793803
100% Corpus,16,0.01,0.61,0.47644164498865055
100% Corpus,16,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,16,0.01,symmetric,0.459776139437848
100% Corpus,16,0.31,0.01,0.47064935287880755
100% Corpus,16,0.31,0.31,0.4676736438965373
100% Corpus,16,0.31,0.61,0.48415235422174013
100% Corpus,16,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,16,0.31,symmetric,0.46749599735652775
100% Corpus,16,0.61,0.01,0.4683529934953885
100% Corpus,16,0.61,0.31,0.4692936554201215
100% Corpus,16,0.61,0.61,0.48291873785332634
100% Corpus,16,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,16,0.61,symmetric,0.4632982602675165
100% Corpus,16,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,16,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,16,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,16,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,16,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,16,symmetric,0.01,0.4653811894615941
100% Corpus,16,symmetric,0.31,0.4714913652690177
100% Corpus,16,symmetric,0.61,0.4802390647822051
100% Corpus,16,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,16,symmetric,symmetric,0.46248606629056344
100% Corpus,16,asymmetric,0.01,0.5004323137574835
100% Corpus,16,asymmetric,0.31,0.47498977595768876
100% Corpus,16,asymmetric,0.61,0.49183382770341816
100% Corpus,16,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,16,asymmetric,symmetric,0.47414701580906427
100% Corpus,17,0.01,0.01,0.46322922890137946
100% Corpus,17,0.01,0.31,0.46940695942793803
100% Corpus,17,0.01,0.61,0.47644164498865055
100% Corpus,17,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,17,0.01,symmetric,0.459776139437848
100% Corpus,17,0.31,0.01,0.47064935287880755
100% Corpus,17,0.31,0.31,0.4676736438965373
100% Corpus,17,0.31,0.61,0.48415235422174013
100% Corpus,17,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,17,0.31,symmetric,0.46749599735652775
100% Corpus,17,0.61,0.01,0.4683529934953885
100% Corpus,17,0.61,0.31,0.4692936554201215
100% Corpus,17,0.61,0.61,0.48291873785332634
100% Corpus,17,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,17,0.61,symmetric,0.4632982602675165
100% Corpus,17,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,17,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,17,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,17,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,17,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,17,symmetric,0.01,0.4653811894615941
100% Corpus,17,symmetric,0.31,0.4714913652690177
100% Corpus,17,symmetric,0.61,0.4802390647822051
100% Corpus,17,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,17,symmetric,symmetric,0.46248606629056344
100% Corpus,17,asymmetric,0.01,0.5004323137574835
100% Corpus,17,asymmetric,0.31,0.47498977595768876
100% Corpus,17,asymmetric,0.61,0.49183382770341816
100% Corpus,17,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,17,asymmetric,symmetric,0.47414701580906427
100% Corpus,18,0.01,0.01,0.46322922890137946
100% Corpus,18,0.01,0.31,0.46940695942793803
100% Corpus,18,0.01,0.61,0.47644164498865055
100% Corpus,18,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,18,0.01,symmetric,0.459776139437848
100% Corpus,18,0.31,0.01,0.47064935287880755
100% Corpus,18,0.31,0.31,0.4676736438965373
100% Corpus,18,0.31,0.61,0.48415235422174013
100% Corpus,18,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,18,0.31,symmetric,0.46749599735652775
100% Corpus,18,0.61,0.01,0.4683529934953885
100% Corpus,18,0.61,0.31,0.4692936554201215
100% Corpus,18,0.61,0.61,0.48291873785332634
100% Corpus,18,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,18,0.61,symmetric,0.4632982602675165
100% Corpus,18,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,18,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,18,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,18,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,18,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,18,symmetric,0.01,0.4653811894615941
100% Corpus,18,symmetric,0.31,0.4714913652690177
100% Corpus,18,symmetric,0.61,0.4802390647822051
100% Corpus,18,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,18,symmetric,symmetric,0.46248606629056344
100% Corpus,18,asymmetric,0.01,0.5004323137574835
100% Corpus,18,asymmetric,0.31,0.47498977595768876
100% Corpus,18,asymmetric,0.61,0.49183382770341816
100% Corpus,18,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,18,asymmetric,symmetric,0.47414701580906427
100% Corpus,19,0.01,0.01,0.46322922890137946
100% Corpus,19,0.01,0.31,0.46940695942793803
100% Corpus,19,0.01,0.61,0.47644164498865055
100% Corpus,19,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,19,0.01,symmetric,0.459776139437848
100% Corpus,19,0.31,0.01,0.47064935287880755
100% Corpus,19,0.31,0.31,0.4676736438965373
100% Corpus,19,0.31,0.61,0.48415235422174013
100% Corpus,19,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,19,0.31,symmetric,0.46749599735652775
100% Corpus,19,0.61,0.01,0.4683529934953885
100% Corpus,19,0.61,0.31,0.4692936554201215
100% Corpus,19,0.61,0.61,0.48291873785332634
100% Corpus,19,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,19,0.61,symmetric,0.4632982602675165
100% Corpus,19,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,19,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,19,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,19,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,19,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,19,symmetric,0.01,0.4653811894615941
100% Corpus,19,symmetric,0.31,0.4714913652690177
100% Corpus,19,symmetric,0.61,0.4802390647822051
100% Corpus,19,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,19,symmetric,symmetric,0.46248606629056344
100% Corpus,19,asymmetric,0.01,0.5004323137574835
100% Corpus,19,asymmetric,0.31,0.47498977595768876
100% Corpus,19,asymmetric,0.61,0.49183382770341816
100% Corpus,19,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,19,asymmetric,symmetric,0.47414701580906427
100% Corpus,20,0.01,0.01,0.46322922890137946
100% Corpus,20,0.01,0.31,0.46940695942793803
100% Corpus,20,0.01,0.61,0.47644164498865055
100% Corpus,20,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,20,0.01,symmetric,0.459776139437848
100% Corpus,20,0.31,0.01,0.47064935287880755
100% Corpus,20,0.31,0.31,0.4676736438965373
100% Corpus,20,0.31,0.61,0.48415235422174013
100% Corpus,20,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,20,0.31,symmetric,0.46749599735652775
100% Corpus,20,0.61,0.01,0.4683529934953885
100% Corpus,20,0.61,0.31,0.4692936554201215
100% Corpus,20,0.61,0.61,0.48291873785332634
100% Corpus,20,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,20,0.61,symmetric,0.4632982602675165
100% Corpus,20,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,20,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,20,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,20,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,20,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,20,symmetric,0.01,0.4653811894615941
100% Corpus,20,symmetric,0.31,0.4714913652690177
100% Corpus,20,symmetric,0.61,0.4802390647822051
100% Corpus,20,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,20,symmetric,symmetric,0.46248606629056344
100% Corpus,20,asymmetric,0.01,0.5004323137574835
100% Corpus,20,asymmetric,0.31,0.47498977595768876
100% Corpus,20,asymmetric,0.61,0.49183382770341816
100% Corpus,20,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,20,asymmetric,symmetric,0.47414701580906427
100% Corpus,21,0.01,0.01,0.46322922890137946
100% Corpus,21,0.01,0.31,0.46940695942793803
100% Corpus,21,0.01,0.61,0.47644164498865055
100% Corpus,21,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,21,0.01,symmetric,0.459776139437848
100% Corpus,21,0.31,0.01,0.47064935287880755
100% Corpus,21,0.31,0.31,0.4676736438965373
100% Corpus,21,0.31,0.61,0.48415235422174013
100% Corpus,21,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,21,0.31,symmetric,0.46749599735652775
100% Corpus,21,0.61,0.01,0.4683529934953885
100% Corpus,21,0.61,0.31,0.4692936554201215
100% Corpus,21,0.61,0.61,0.48291873785332634
100% Corpus,21,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,21,0.61,symmetric,0.4632982602675165
100% Corpus,21,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,21,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,21,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,21,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,21,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,21,symmetric,0.01,0.4653811894615941
100% Corpus,21,symmetric,0.31,0.4714913652690177
100% Corpus,21,symmetric,0.61,0.4802390647822051
100% Corpus,21,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,21,symmetric,symmetric,0.46248606629056344
100% Corpus,21,asymmetric,0.01,0.5004323137574835
100% Corpus,21,asymmetric,0.31,0.47498977595768876
100% Corpus,21,asymmetric,0.61,0.49183382770341816
100% Corpus,21,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,21,asymmetric,symmetric,0.47414701580906427
100% Corpus,22,0.01,0.01,0.46322922890137946
100% Corpus,22,0.01,0.31,0.46940695942793803
100% Corpus,22,0.01,0.61,0.47644164498865055
100% Corpus,22,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,22,0.01,symmetric,0.459776139437848
100% Corpus,22,0.31,0.01,0.47064935287880755
100% Corpus,22,0.31,0.31,0.4676736438965373
100% Corpus,22,0.31,0.61,0.48415235422174013
100% Corpus,22,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,22,0.31,symmetric,0.46749599735652775
100% Corpus,22,0.61,0.01,0.4683529934953885
100% Corpus,22,0.61,0.31,0.4692936554201215
100% Corpus,22,0.61,0.61,0.48291873785332634
100% Corpus,22,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,22,0.61,symmetric,0.4632982602675165
100% Corpus,22,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,22,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,22,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,22,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,22,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,22,symmetric,0.01,0.4653811894615941
100% Corpus,22,symmetric,0.31,0.4714913652690177
100% Corpus,22,symmetric,0.61,0.4802390647822051
100% Corpus,22,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,22,symmetric,symmetric,0.46248606629056344
100% Corpus,22,asymmetric,0.01,0.5004323137574835
100% Corpus,22,asymmetric,0.31,0.47498977595768876
100% Corpus,22,asymmetric,0.61,0.49183382770341816
100% Corpus,22,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,22,asymmetric,symmetric,0.47414701580906427
100% Corpus,23,0.01,0.01,0.46322922890137946
100% Corpus,23,0.01,0.31,0.46940695942793803
100% Corpus,23,0.01,0.61,0.47644164498865055
100% Corpus,23,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,23,0.01,symmetric,0.459776139437848
100% Corpus,23,0.31,0.01,0.47064935287880755
100% Corpus,23,0.31,0.31,0.4676736438965373
100% Corpus,23,0.31,0.61,0.48415235422174013
100% Corpus,23,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,23,0.31,symmetric,0.46749599735652775
100% Corpus,23,0.61,0.01,0.4683529934953885
100% Corpus,23,0.61,0.31,0.4692936554201215
100% Corpus,23,0.61,0.61,0.48291873785332634
100% Corpus,23,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,23,0.61,symmetric,0.4632982602675165
100% Corpus,23,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,23,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,23,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,23,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,23,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,23,symmetric,0.01,0.4653811894615941
100% Corpus,23,symmetric,0.31,0.4714913652690177
100% Corpus,23,symmetric,0.61,0.4802390647822051
100% Corpus,23,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,23,symmetric,symmetric,0.46248606629056344
100% Corpus,23,asymmetric,0.01,0.5004323137574835
100% Corpus,23,asymmetric,0.31,0.47498977595768876
100% Corpus,23,asymmetric,0.61,0.49183382770341816
100% Corpus,23,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,23,asymmetric,symmetric,0.47414701580906427
100% Corpus,24,0.01,0.01,0.46322922890137946
100% Corpus,24,0.01,0.31,0.46940695942793803
100% Corpus,24,0.01,0.61,0.47644164498865055
100% Corpus,24,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,24,0.01,symmetric,0.459776139437848
100% Corpus,24,0.31,0.01,0.47064935287880755
100% Corpus,24,0.31,0.31,0.4676736438965373
100% Corpus,24,0.31,0.61,0.48415235422174013
100% Corpus,24,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,24,0.31,symmetric,0.46749599735652775
100% Corpus,24,0.61,0.01,0.4683529934953885
100% Corpus,24,0.61,0.31,0.4692936554201215
100% Corpus,24,0.61,0.61,0.48291873785332634
100% Corpus,24,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,24,0.61,symmetric,0.4632982602675165
100% Corpus,24,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,24,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,24,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,24,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,24,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,24,symmetric,0.01,0.4653811894615941
100% Corpus,24,symmetric,0.31,0.4714913652690177
100% Corpus,24,symmetric,0.61,0.4802390647822051
100% Corpus,24,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,24,symmetric,symmetric,0.46248606629056344
100% Corpus,24,asymmetric,0.01,0.5004323137574835
100% Corpus,24,asymmetric,0.31,0.47498977595768876
100% Corpus,24,asymmetric,0.61,0.49183382770341816
100% Corpus,24,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,24,asymmetric,symmetric,0.47414701580906427
100% Corpus,25,0.01,0.01,0.46322922890137946
100% Corpus,25,0.01,0.31,0.46940695942793803
100% Corpus,25,0.01,0.61,0.47644164498865055
100% Corpus,25,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,25,0.01,symmetric,0.459776139437848
100% Corpus,25,0.31,0.01,0.47064935287880755
100% Corpus,25,0.31,0.31,0.4676736438965373
100% Corpus,25,0.31,0.61,0.48415235422174013
100% Corpus,25,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,25,0.31,symmetric,0.46749599735652775
100% Corpus,25,0.61,0.01,0.4683529934953885
100% Corpus,25,0.61,0.31,0.4692936554201215
100% Corpus,25,0.61,0.61,0.48291873785332634
100% Corpus,25,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,25,0.61,symmetric,0.4632982602675165
100% Corpus,25,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,25,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,25,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,25,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,25,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,25,symmetric,0.01,0.4653811894615941
100% Corpus,25,symmetric,0.31,0.4714913652690177
100% Corpus,25,symmetric,0.61,0.4802390647822051
100% Corpus,25,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,25,symmetric,symmetric,0.46248606629056344
100% Corpus,25,asymmetric,0.01,0.5004323137574835
100% Corpus,25,asymmetric,0.31,0.47498977595768876
100% Corpus,25,asymmetric,0.61,0.49183382770341816
100% Corpus,25,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,25,asymmetric,symmetric,0.47414701580906427
100% Corpus,26,0.01,0.01,0.46322922890137946
100% Corpus,26,0.01,0.31,0.46940695942793803
100% Corpus,26,0.01,0.61,0.47644164498865055
100% Corpus,26,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,26,0.01,symmetric,0.459776139437848
100% Corpus,26,0.31,0.01,0.47064935287880755
100% Corpus,26,0.31,0.31,0.4676736438965373
100% Corpus,26,0.31,0.61,0.48415235422174013
100% Corpus,26,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,26,0.31,symmetric,0.46749599735652775
100% Corpus,26,0.61,0.01,0.4683529934953885
100% Corpus,26,0.61,0.31,0.4692936554201215
100% Corpus,26,0.61,0.61,0.48291873785332634
100% Corpus,26,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,26,0.61,symmetric,0.4632982602675165
100% Corpus,26,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,26,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,26,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,26,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,26,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,26,symmetric,0.01,0.4653811894615941
100% Corpus,26,symmetric,0.31,0.4714913652690177
100% Corpus,26,symmetric,0.61,0.4802390647822051
100% Corpus,26,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,26,symmetric,symmetric,0.46248606629056344
100% Corpus,26,asymmetric,0.01,0.5004323137574835
100% Corpus,26,asymmetric,0.31,0.47498977595768876
100% Corpus,26,asymmetric,0.61,0.49183382770341816
100% Corpus,26,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,26,asymmetric,symmetric,0.47414701580906427
100% Corpus,27,0.01,0.01,0.46322922890137946
100% Corpus,27,0.01,0.31,0.46940695942793803
100% Corpus,27,0.01,0.61,0.47644164498865055
100% Corpus,27,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,27,0.01,symmetric,0.459776139437848
100% Corpus,27,0.31,0.01,0.47064935287880755
100% Corpus,27,0.31,0.31,0.4676736438965373
100% Corpus,27,0.31,0.61,0.48415235422174013
100% Corpus,27,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,27,0.31,symmetric,0.46749599735652775
100% Corpus,27,0.61,0.01,0.4683529934953885
100% Corpus,27,0.61,0.31,0.4692936554201215
100% Corpus,27,0.61,0.61,0.48291873785332634
100% Corpus,27,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,27,0.61,symmetric,0.4632982602675165
100% Corpus,27,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,27,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,27,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,27,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,27,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,27,symmetric,0.01,0.4653811894615941
100% Corpus,27,symmetric,0.31,0.4714913652690177
100% Corpus,27,symmetric,0.61,0.4802390647822051
100% Corpus,27,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,27,symmetric,symmetric,0.46248606629056344
100% Corpus,27,asymmetric,0.01,0.5004323137574835
100% Corpus,27,asymmetric,0.31,0.47498977595768876
100% Corpus,27,asymmetric,0.61,0.49183382770341816
100% Corpus,27,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,27,asymmetric,symmetric,0.47414701580906427
100% Corpus,28,0.01,0.01,0.46322922890137946
100% Corpus,28,0.01,0.31,0.46940695942793803
100% Corpus,28,0.01,0.61,0.47644164498865055
100% Corpus,28,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,28,0.01,symmetric,0.459776139437848
100% Corpus,28,0.31,0.01,0.47064935287880755
100% Corpus,28,0.31,0.31,0.4676736438965373
100% Corpus,28,0.31,0.61,0.48415235422174013
100% Corpus,28,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,28,0.31,symmetric,0.46749599735652775
100% Corpus,28,0.61,0.01,0.4683529934953885
100% Corpus,28,0.61,0.31,0.4692936554201215
100% Corpus,28,0.61,0.61,0.48291873785332634
100% Corpus,28,0.61,0.9099999999999999,0.5037109762032272
100% Corpus,28,0.61,symmetric,0.4632982602675165
100% Corpus,28,0.9099999999999999,0.01,0.4696253340893991
100% Corpus,28,0.9099999999999999,0.31,0.4512836749820652
100% Corpus,28,0.9099999999999999,0.61,0.48128285711183805
100% Corpus,28,0.9099999999999999,0.9099999999999999,0.5090872713892939
100% Corpus,28,0.9099999999999999,symmetric,0.4648020606481338
100% Corpus,28,symmetric,0.01,0.4653811894615941
100% Corpus,28,symmetric,0.31,0.4714913652690177
100% Corpus,28,symmetric,0.61,0.4802390647822051
100% Corpus,28,symmetric,0.9099999999999999,0.48353047012406536
100% Corpus,28,symmetric,symmetric,0.46248606629056344
100% Corpus,28,asymmetric,0.01,0.5004323137574835
100% Corpus,28,asymmetric,0.31,0.47498977595768876
100% Corpus,28,asymmetric,0.61,0.49183382770341816
100% Corpus,28,asymmetric,0.9099999999999999,0.5025307008630817
100% Corpus,28,asymmetric,symmetric,0.47414701580906427
100% Corpus,29,0.01,0.01,0.46322922890137946
100% Corpus,29,0.01,0.31,0.46940695942793803
100% Corpus,29,0.01,0.61,0.47644164498865055
100% Corpus,29,0.01,0.9099999999999999,0.4877048476755327
100% Corpus,29,0.01,symmetric,0.459776139437848
100% Corpus,29,0.31,0.01,0.47064935287880755
100% Corpus,29,0.31,0.31,0.4676736438965373
100% Corpus,29,0.31,0.61,0.48415235422174013
100% Corpus,29,0.31,0.9099999999999999,0.4844360031187122
100% Corpus,29,0.31,symmetric,0.46749599735652775
100% Corpus,29,0.61,0.01,0.4683529934953885
100% Corpus,29,0.61,0.31,0.4692936554201215
